37.110564,9.127239,10.668107,9.388768,7.970887,9.143346,12.781739,13.336964,6.699117,2.049043,44.085116,10.394698,5.635468,36.843559,23.718730,3.000000
38.684006,11.977840,10.109062,4.396552,1.626858,0.703276,12.755652,4.171569,4.843316,33.498154,83.193397,31.964912,32.269514,74.880485,33.148861,3.000000
37.850077,11.219031,11.298609,4.051946,5.171304,1.238764,9.662268,7.351379,3.868443,29.601931,85.170091,34.670269,24.091245,67.618521,43.369632,3.000000
33.375924,45.897643,44.959032,4.206236,2.510320,3.222605,6.785700,5.948434,5.084050,4.488179,10.262063,2.284405,10.728425,9.843519,2.926731,4.000000
42.745151,37.643024,50.160862,5.435130,4.830251,6.826986,5.556171,3.002356,0.205582,4.943730,4.228434,1.315191,14.777243,1.532173,2.396397,4.000000
36.649501,39.702291,44.822909,3.642930,8.181224,8.751886,3.456824,9.219551,4.474447,5.561067,16.236727,1.138055,18.158290,4.719707,7.470625,4.000000
33.732343,45.422586,55.822462,7.638146,2.152629,4.033472,1.464054,4.268573,1.663308,2.984584,7.626433,3.389159,6.941995,4.292772,5.763352,4.000000
38.116837,42.441980,54.622501,5.664158,2.892497,5.785950,4.736157,4.173156,2.245456,4.465982,7.503835,2.509713,12.375703,4.960036,2.874021,4.000000
24.033897,40.088233,38.787525,9.386012,9.464247,10.413310,5.538884,8.901695,6.428157,5.607933,8.132257,8.182374,12.767122,4.234681,9.934021,4.000000
22.047348,48.635157,48.085973,4.204146,8.782940,8.546689,8.453367,8.064216,4.190607,8.495972,9.646204,6.860789,15.861648,9.336959,7.072326,4.000000
33.365355,38.958717,46.813890,9.899286,7.299461,2.715544,9.758196,11.715413,5.594981,17.783596,9.339260,5.354658,18.192992,8.105073,12.362090,4.000000
38.594702,38.014552,39.186073,10.419738,4.358816,1.884457,3.774121,6.272337,6.311814,4.514871,3.737852,3.404841,16.175068,7.367417,6.986737,4.000000
34.595418,45.275342,38.231041,16.250354,8.341614,3.207451,15.948974,17.222175,0.766148,21.815026,15.449771,4.494622,21.761233,9.026763,6.234337,4.000000
35.255824,12.681438,12.162714,1.949913,4.178936,2.694380,5.003759,5.714465,4.993314,2.866081,7.437629,5.021466,6.839853,3.950859,7.966758,5.000000
35.381951,6.525500,19.199896,3.555485,5.347654,2.759508,1.414179,4.648061,6.142657,1.858605,7.096097,7.531731,6.483093,6.014813,12.057738,5.000000
41.645858,15.220567,8.432321,3.891638,2.995404,3.117573,2.547617,4.607339,4.529059,4.610331,8.582590,3.758644,12.137491,3.805865,7.507453,5.000000
31.975783,6.425621,27.088570,1.623824,0.324600,3.288059,4.708754,6.496409,2.555214,3.167269,10.568400,3.977490,5.989966,12.268311,8.626645,5.000000
52.354737,15.120519,8.159867,12.150277,3.072984,2.300643,6.897060,7.296752,5.010795,13.108232,14.797280,6.259755,33.110258,40.388509,18.435610,5.000000
42.999924,9.240689,12.167061,6.017784,5.659045,3.776685,8.656432,8.790815,2.774698,9.226938,7.683244,2.427294,5.585492,5.957392,7.547471,5.000000
43.477665,14.105631,13.982119,10.789480,3.810610,5.423428,6.094256,6.136796,5.340599,8.386305,7.252753,1.856217,5.491802,10.913479,5.328268,5.000000
20.702271,10.081805,4.982003,23.877205,7.948928,1.551362,19.273723,11.337202,3.647189,20.742387,9.034537,1.285506,19.839281,4.202442,2.836296,5.000000
17.150237,8.940540,9.556369,14.012305,6.129931,4.739453,8.193098,13.911509,5.344650,6.554458,10.177747,5.336161,3.375271,4.698845,3.420790,5.000000
39.389713,1.117582,18.518180,2.084555,9.091669,5.572484,4.861925,9.557979,1.797316,8.672537,6.123965,4.182991,5.379867,3.624339,9.622453,5.000000
32.768108,9.503798,21.593121,70.120588,79.257446,19.285731,62.786166,89.545887,25.282514,35.479257,113.421803,22.441275,2.555735,2.533934,11.763745,6.000000
46.482827,7.663155,23.567131,63.902830,93.346809,22.482054,56.086617,100.846042,23.564547,33.851183,117.178513,25.286268,6.500882,2.959386,19.501039,6.000000
38.634087,11.621667,12.321092,65.498904,85.213781,26.907686,64.852347,83.909753,32.034636,62.020283,83.323703,34.953183,29.379008,6.594299,10.074840,6.000000
36.741209,5.558563,16.938405,62.598507,83.631724,28.465062,62.411796,78.189144,32.007691,54.511854,86.981567,39.002972,30.600811,3.231690,22.656990,6.000000
32.129682,4.522638,20.253860,56.993430,92.831512,27.698204,64.360650,95.358514,25.051703,46.830764,114.904887,27.940107,11.182135,6.640856,21.113219,6.000000
44.091949,7.621931,10.947011,55.501159,89.272723,24.395429,55.948755,82.842522,30.297209,38.470464,104.984128,27.955863,14.350666,8.625918,9.942533,6.000000
27.479936,4.097992,12.034439,54.818352,83.537471,23.730609,48.670413,87.563799,21.889500,49.545667,79.728856,24.308692,24.089367,8.214144,6.436579,6.000000
36.959546,8.284973,14.947872,68.824398,94.120399,21.986314,66.216127,86.226797,19.891681,68.870759,84.502687,33.513477,39.479300,6.941457,13.541512,6.000000
31.751109,4.022216,18.241775,50.880285,84.077726,26.394814,47.129386,86.697861,22.057838,45.542544,80.530217,21.078212,23.212825,9.845619,9.567523,6.000000
32.046934,2.906928,16.507149,65.617373,85.127539,28.785882,59.764329,87.419937,28.859106,55.605317,84.626147,30.414226,24.107689,8.410958,11.024586,6.000000
44.811824,2.247344,16.590034,3.907380,1.037199,5.722256,24.259901,79.244223,50.637637,27.387484,89.464871,38.621035,18.931667,12.572601,2.455508,7.000000
37.624495,9.248881,15.595617,13.943688,6.967265,3.055396,23.551784,87.673090,25.656546,26.030782,73.236715,36.542141,17.261648,14.773418,0.548913,7.000000
46.128234,4.915813,20.525325,18.394542,5.316863,7.119637,36.039645,100.389825,28.537262,32.345505,93.461557,34.594623,16.737188,8.445271,13.111714,7.000000
44.808399,4.501318,15.921841,5.676711,2.912810,3.308981,47.062820,107.593445,23.310176,44.997130,102.337257,28.679087,22.346223,1.190159,15.552526,7.000000
26.530469,6.008313,17.595035,18.261555,3.655714,3.716061,38.781065,99.707067,33.522438,39.233322,94.661400,30.749988,17.065474,7.716530,4.521263,7.000000
25.322479,18.037882,12.067315,32.241247,4.182720,10.241490,64.298837,85.322581,35.394987,66.325426,85.916786,50.186207,33.529981,4.814649,21.073403,7.000000
26.159149,11.137073,9.392574,32.497866,5.530923,21.209995,58.690552,88.162466,44.455593,66.220628,82.889458,53.075216,26.491866,8.719384,20.402972,7.000000
27.655743,8.826697,10.426987,24.228312,4.138157,1.587366,43.504149,89.435706,34.546310,49.337679,85.551153,39.430488,23.411189,3.340633,15.438018,7.000000
36.260453,2.525784,12.413987,6.889512,1.646308,7.154511,41.815285,94.048841,25.811301,32.851651,98.766322,29.309239,13.612372,3.147535,24.566801,7.000000
24.798043,8.936647,9.570077,23.075096,20.969004,7.107377,43.418623,85.495565,23.589483,45.492214,78.922022,23.059844,20.685546,13.108988,7.381683,7.000000
24.596646,29.736908,25.081947,8.884024,6.559019,0.456588,29.827859,102.927281,18.240074,12.725527,97.401429,17.777858,15.098036,16.796076,6.547921,8.000000
50.252621,28.077263,30.040298,22.374885,2.026989,4.306113,48.841783,103.821814,30.767418,54.614023,96.278374,33.056198,26.596671,9.641538,4.516223,8.000000
46.720347,25.202566,24.210076,17.260718,9.712490,3.675929,28.947328,75.844410,28.755709,30.145959,65.809682,40.230338,16.848285,4.840667,8.473947,8.000000
28.024332,40.119232,25.496783,13.016671,7.596354,14.071081,32.813221,113.327516,27.055776,24.094514,106.255872,24.239304,2.695157,12.629440,4.089145,8.000000
34.887251,22.980568,30.863599,3.881194,2.064988,2.772694,38.137402,103.151437,25.618216,29.328686,97.400949,24.351962,5.864652,4.536465,12.272375,8.000000
44.262576,27.125702,15.256883,20.713364,3.406373,9.884314,48.267375,88.476030,29.769608,53.448143,86.022664,36.539874,34.193978,5.617906,18.224099,8.000000
34.424282,20.819976,23.608225,11.864899,2.669081,5.032476,42.855215,93.195115,35.297608,43.077306,90.292816,43.513382,13.542847,2.543531,21.420034,8.000000
23.015253,23.751870,6.535196,3.763148,11.911140,3.379227,11.032025,87.060834,28.273261,6.145853,86.565476,29.938395,12.812652,48.514888,26.460021,8.000000
25.593816,27.246954,20.144459,20.815079,5.138932,12.616756,49.827635,88.011111,33.921899,49.312024,90.373766,37.904222,21.777395,2.446046,13.132388,8.000000
25.844453,24.825664,26.760306,17.165493,1.734105,12.963703,47.661407,79.048283,33.757782,44.984442,81.283531,35.549849,6.113230,3.008991,13.152020,8.000000
37.490134,32.495884,23.745591,10.263570,5.490865,1.261483,15.089296,8.650429,9.230090,48.912789,79.448029,45.186757,67.013845,71.875879,37.987664,9.000000
29.998130,43.524030,25.121150,15.417454,5.852091,7.589172,16.529002,0.725466,7.439875,24.380792,120.390560,19.199350,15.767035,114.411769,15.472736,9.000000
34.622599,37.017378,27.669637,2.741039,8.577513,2.243323,14.292178,6.378143,11.999477,45.919511,94.120950,44.025584,55.995302,88.266768,37.774801,9.000000
46.051695,54.653762,13.225411,14.781907,10.640506,4.251865,26.399216,6.573900,13.331524,71.594673,72.859317,49.275027,84.113429,61.311140,49.315297,9.000000
42.190255,30.782101,19.135231,8.149782,0.703450,2.855704,12.872799,7.649640,10.776583,41.484759,94.828726,26.366485,53.216605,91.162535,30.145703,9.000000
38.171631,28.749776,23.954708,7.154842,3.578104,5.526701,9.363086,5.571996,12.836742,43.175990,94.345481,30.334696,56.697473,91.082536,34.231611,9.000000
33.777163,44.571014,9.712207,2.335842,12.885402,6.266991,6.820075,3.736563,1.888396,65.052365,84.113728,15.254376,46.649516,92.143424,12.844981,9.000000
33.079898,42.409666,15.798544,5.416477,5.498882,2.514304,11.149445,1.194875,2.339769,48.673194,98.541595,16.054597,34.371564,104.661793,14.501611,9.000000
40.680805,40.801298,8.909207,5.691228,5.981328,2.100842,4.616145,2.721628,1.298055,40.710221,108.934659,12.880654,35.708418,112.317369,14.130233,9.000000
36.514748,45.446515,14.760226,4.549033,8.010085,5.285616,6.942849,0.038435,0.997313,46.468994,97.612162,17.154017,36.863595,107.383317,16.551778,9.000000
35.166499,10.133535,24.003586,20.414161,65.397661,53.280209,1.070313,10.611034,5.501693,5.086899,6.810580,2.684862,12.257347,2.932739,6.857893,10.000000
27.177540,7.165712,7.382681,27.979051,59.310011,43.088365,5.833023,13.201885,5.084093,5.462635,7.353229,7.037985,20.449650,11.142431,6.311775,10.000000
34.202671,12.923296,4.436527,7.954484,69.748850,41.098671,3.179318,9.590110,1.405584,8.344494,5.966596,0.871905,10.470855,2.615677,4.257028,10.000000
25.280928,15.253511,41.613189,19.461021,79.660231,45.791824,1.437713,7.270879,2.006402,2.456731,6.494313,1.439689,7.423358,3.559971,7.069693,10.000000
20.440146,14.117206,39.528597,16.725306,73.608294,36.204705,12.769179,54.409591,18.337170,9.325091,8.840259,3.291002,10.046129,0.961772,5.568736,10.000000
42.600813,1.628398,5.641295,29.320372,59.391940,37.741437,2.664271,1.934314,5.444876,8.683744,1.608252,4.105315,14.743984,4.496544,5.945350,10.000000
29.871450,9.303312,17.007823,31.072375,81.973636,33.115093,3.079640,6.669931,2.969039,11.754539,10.396972,5.003912,17.389056,5.201686,6.154532,10.000000
38.840654,10.783952,14.997242,40.915437,51.729814,31.135298,3.212290,3.550812,4.857939,13.059346,1.997148,4.008071,22.157437,2.847960,3.501141,10.000000
36.957795,16.899360,21.456777,49.829542,76.993500,35.017241,8.948312,8.467755,1.604304,6.864062,5.030107,3.714164,20.978079,4.631371,3.630589,10.000000
36.359711,12.904628,12.775588,55.680258,67.934220,28.683606,6.375559,0.552467,4.157252,14.441847,1.584075,2.392591,33.491625,6.145185,1.497830,10.000000
19.744003,8.207394,11.446013,52.920303,11.437791,7.656769,51.010967,139.621201,30.501051,44.000530,146.510559,22.467880,51.109295,148.865753,19.947283,11.000000
22.953243,5.664924,3.763704,68.659294,21.240519,12.107102,80.551147,101.535049,41.053886,86.118225,106.147438,53.008286,83.291931,107.938835,53.579445,11.000000
28.303057,8.964211,19.620962,36.088516,16.260433,9.888657,18.870636,153.972351,12.076675,22.685394,139.915756,15.300241,46.171547,131.838089,20.246042,11.000000
24.727097,7.022197,3.317716,68.100494,32.023453,5.732049,85.296448,98.189575,42.882133,92.269035,100.987305,55.572105,92.873886,99.303818,57.053387,11.000000
28.107857,8.959138,3.936541,21.266283,13.521466,5.594028,37.411713,141.956573,29.821203,51.760025,138.071732,39.498898,53.011772,138.920151,37.039394,11.000000
16.863405,16.595615,10.787458,55.253635,13.726504,1.637753,52.807369,137.467270,34.059296,38.436501,143.893692,32.167210,18.462009,150.465469,31.267614,11.000000
21.415380,10.793023,9.927638,61.065857,17.426983,2.458172,64.887123,121.691063,40.719208,54.840954,126.625526,40.605850,40.306587,128.196564,40.570076,11.000000
29.702074,9.966208,5.168456,19.061068,150.700394,19.913570,21.790333,123.417175,35.841930,40.863461,109.078911,44.626667,59.727261,106.709824,35.147907,11.000000
23.518209,5.368748,11.256335,62.391792,27.237350,11.265997,81.487289,99.028465,52.315258,96.598122,98.847931,58.298908,100.664757,94.910103,62.068710,11.000000
22.201328,12.421411,9.324661,27.275953,13.766264,4.322916,31.268330,141.776382,29.222059,45.917389,139.600586,29.279041,51.121212,138.410065,32.694096,11.000000
17.803881,18.319479,8.221437,62.423763,32.150188,17.851877,66.798012,113.032158,45.021641,58.938374,122.346512,43.763691,41.297256,124.688774,46.518040,11.000000
28.769545,34.701427,45.032829,9.842676,2.175408,0.646650,29.300459,149.646790,17.449778,22.890381,135.927582,17.705326,50.469955,108.919289,9.489093,1.000000
16.166220,22.732727,33.692917,13.913732,4.677636,2.821077,67.655289,103.902275,48.862297,75.515343,107.264809,48.591896,77.961853,98.709549,42.055504,1.000000
20.696741,26.058779,49.622887,10.169088,2.520750,5.541136,55.595417,113.523262,26.994490,78.198624,101.177162,34.387444,85.272644,92.991173,34.051056,1.000000
32.595352,34.814339,23.094603,8.418803,1.131013,6.567915,26.851515,141.745193,13.379314,41.592117,135.502289,22.962757,42.392834,135.428513,21.968164,1.000000
30.665415,35.875408,48.357944,7.489057,1.232430,3.151822,46.019310,105.312538,24.899469,81.411652,77.261414,33.587456,70.938026,88.071426,30.763220,1.000000
24.923803,37.593678,38.527592,11.628399,4.254180,0.806941,12.847629,149.319946,13.024413,35.894295,122.054413,25.296595,61.389706,111.371513,18.557610,1.000000
29.019953,7.311719,9.026995,15.499353,5.548567,2.343645,74.914795,85.904968,43.124458,87.174553,90.852699,50.733582,83.897141,83.603111,48.971260,1.000000
21.449720,42.914299,69.673134,12.142119,1.412240,7.139946,35.047569,132.956970,24.058199,66.478867,112.540192,36.637283,82.162590,100.871117,38.571205,1.000000
30.349262,42.698238,46.137192,14.889241,0.282012,5.217530,29.316486,141.228607,14.692567,40.171047,134.547150,24.472679,39.247723,133.027176,15.350495,1.000000
37.852528,57.005501,42.686996,6.820688,5.164183,1.966437,3.232139,5.575506,1.002272,2.164297,7.306306,1.902761,6.695098,3.728689,2.335364,4.000000
33.999203,25.379639,102.962952,15.527487,5.092482,1.166691,13.964515,5.116013,3.459225,11.401391,6.018149,2.695869,13.328703,6.200440,1.980041,4.000000
29.183834,43.605675,42.842995,4.862014,5.788562,1.842685,6.500525,4.804070,5.582767,13.463932,2.893844,4.474858,17.721777,1.757037,4.749069,4.000000
37.206375,34.494591,21.382038,11.443846,5.731804,4.650761,0.946290,5.366406,4.902522,6.576339,15.752859,6.679607,11.057738,16.248724,6.865968,4.000000
23.633097,39.372429,36.153755,5.129883,3.627031,3.319152,4.333541,2.306528,4.160838,13.726096,1.873842,3.236982,24.803204,4.579437,4.297589,4.000000
35.296741,53.661568,68.212959,6.441586,5.843174,2.147825,3.407980,6.073750,0.536255,2.481173,6.797701,1.107893,6.487023,1.789161,1.738354,4.000000
25.804911,19.639896,101.182411,12.886092,12.953595,5.739473,9.844919,10.318524,3.238582,8.842397,7.308000,4.338610,9.817789,4.568986,3.818408,4.000000
42.044147,49.329437,22.365160,9.028014,7.010655,1.570288,1.508715,7.838890,2.177904,5.110712,6.796630,3.484264,11.442285,4.901128,4.547895,4.000000
24.208818,38.602818,33.156109,11.252399,14.372567,7.744287,3.914332,14.074232,5.165036,7.867161,3.039635,5.567820,2.668901,4.328171,7.464249,4.000000
25.643003,35.497219,13.109391,2.139250,6.439803,3.517311,7.141169,5.935996,0.950333,16.726812,2.605796,1.536581,15.376679,1.024130,3.980965,4.000000
26.866379,47.033764,17.974396,4.525126,5.611085,3.083644,9.327242,4.647927,0.370841,15.962926,5.441997,2.748590,14.964058,2.990257,3.309622,4.000000
22.017895,48.940208,22.671230,6.285872,10.000863,4.680750,6.174897,7.769801,1.387195,13.910713,2.608988,0.810247,11.169893,1.121193,4.718915,4.000000
23.925032,14.960364,10.499990,13.615736,5.550758,2.336883,3.721605,4.967945,3.503968,8.747242,0.569410,4.340987,21.281296,2.603995,1.655733,4.000000
19.361637,6.953043,16.746000,27.909027,1.778948,2.339453,74.872253,114.816101,21.683367,64.477760,110.128540,21.457645,42.409710,111.680489,15.505642,2.000000
20.783716,3.474665,18.883209,46.521221,2.486673,4.388724,58.746361,133.403854,20.367542,34.138409,129.474365,23.113848,27.027550,128.948257,14.524496,2.000000
25.356855,6.729033,21.024420,24.017801,0.872107,1.285156,97.255432,94.294441,13.866910,114.400444,70.519402,17.291298,124.235611,45.207687,12.034320,2.000000
32.714882,5.035872,17.979021,19.182554,0.107530,1.519837,154.012802,11.524121,12.686138,151.363129,29.472736,15.866894,144.964249,26.254765,13.809887,2.000000
34.330879,5.521408,15.822608,18.897518,1.018124,2.291698,154.898453,12.429240,16.031507,147.779663,32.344860,17.856340,147.936081,27.930695,18.364405,2.000000
30.958084,4.865147,25.593138,21.687840,0.456892,1.098331,112.733147,69.839729,26.111273,129.717880,45.548393,24.575130,119.779999,47.566856,18.778046,2.000000
31.664362,2.942010,14.943162,12.027385,0.773943,2.101880,32.036762,139.019760,15.927149,44.679623,136.513000,27.098801,46.115849,136.792603,25.912283,2.000000
23.189322,0.573924,18.041214,13.661557,1.835989,2.703352,40.805073,134.093338,12.078808,43.273945,139.550629,18.673624,25.529606,156.007278,15.010638,2.000000
27.409487,3.905596,10.143984,17.167540,7.276438,6.666217,65.218956,111.285828,34.320591,74.245010,109.567421,49.918373,59.190182,122.397972,29.449697,2.000000
19.955484,2.589906,6.598730,15.251190,8.030323,6.723278,114.241905,51.146606,41.283878,118.794380,62.908253,57.456047,120.911751,58.440205,38.572838,2.000000
26.916508,4.859912,5.206244,14.176833,2.013166,1.418576,47.449112,117.558922,13.643416,57.967648,119.348473,17.928278,51.087357,130.920868,16.885582,2.000000
27.329933,3.130506,15.018422,12.297361,0.586518,2.183010,40.456505,126.141670,13.258621,45.562149,131.185654,14.941570,29.980631,146.170990,11.126657,2.000000
24.180254,4.641710,18.387760,17.604790,1.826023,0.712178,45.921112,121.013107,16.094606,44.693531,134.233398,15.414502,34.472984,144.686707,11.823249,2.000000
18.365076,3.230206,13.923561,16.547993,3.092663,2.669484,47.742035,112.224503,19.063829,46.935520,128.248001,18.183300,29.415312,147.484573,11.795390,2.000000
32.135910,8.427775,15.453076,11.682403,2.928082,2.554443,61.128109,107.947823,18.307928,78.491890,104.701286,20.422421,84.064987,101.646667,28.311323,2.000000
24.153734,6.136878,5.640975,12.374438,1.616992,0.906875,76.933739,98.222542,23.020020,98.392624,92.344910,30.102592,101.705048,87.643463,37.869835,2.000000
19.612381,5.516975,6.648129,32.989952,1.164752,4.027220,37.385254,151.266388,12.848238,18.047384,156.492172,11.872210,16.960894,163.454391,6.253448,2.000000
21.552944,13.219316,8.632495,35.277336,4.779024,0.878278,16.629852,132.625488,17.699209,48.729298,125.991402,20.391714,77.646896,112.094376,13.992026,2.000000
20.667267,7.916540,14.469559,53.116886,2.221329,3.056941,53.863548,141.931091,17.728054,32.269211,141.131943,16.782167,19.098782,143.461502,8.624717,2.000000
30.210712,4.730568,24.658667,42.939335,2.653628,1.047357,38.544659,151.949570,14.674736,27.717297,143.520935,17.129423,24.290857,136.974869,11.259646,2.000000
24.597239,2.141505,22.133574,33.490917,3.109241,0.965442,47.178551,139.738724,18.661097,43.192448,134.713974,19.255720,32.649052,135.571365,16.575560,2.000000
32.447353,28.677095,57.281166,2.867816,3.817581,1.721305,11.050735,7.955276,0.895954,9.035007,9.365100,3.688904,40.763580,92.192917,25.368902,12.000000
40.978317,54.700607,15.981463,2.947399,3.632079,3.586517,6.241165,8.155924,1.329459,10.524710,8.574765,6.295295,32.767662,123.988564,17.841225,12.000000
52.296989,37.355015,9.663843,2.437632,4.780357,3.145571,4.530615,5.813632,4.730600,14.704004,8.545314,9.498782,28.285618,134.636429,11.366832,12.000000
30.722618,32.677567,24.576067,4.676688,7.514312,2.329055,4.593469,5.643408,5.203695,1.146142,7.134147,4.828212,34.635262,108.332779,28.180920,12.000000
30.411322,25.583315,16.737120,2.304655,4.307848,6.243774,9.031276,6.782613,3.574004,6.967745,10.155909,6.100514,30.635437,33.851604,9.348851,12.000000
30.616182,36.489769,25.971779,3.976377,8.433331,2.625279,1.282459,4.476748,4.173787,4.995355,4.015350,6.064298,49.337189,102.371605,36.915672,12.000000
32.168236,48.222061,38.201725,4.455507,4.642751,2.832201,6.346791,6.493671,1.573702,8.606699,8.845243,3.197297,39.774490,110.215370,11.534053,12.000000
28.295160,13.712552,69.009346,4.889048,2.160877,3.490884,11.382091,4.417884,0.827080,9.046871,4.938125,4.664109,46.768147,83.443527,19.776121,12.000000
49.624836,51.679089,12.251989,5.711874,5.418118,0.580848,1.779675,7.645593,3.277658,10.296589,10.150726,7.716428,28.582901,125.599556,7.440434,12.000000
29.203690,50.216938,29.430983,8.943137,6.303808,1.638097,3.130600,4.767069,4.009417,10.549801,3.675132,4.137350,39.326618,146.390121,9.072166,12.000000
33.055973,28.535217,18.226753,5.856289,7.247540,1.932714,6.141127,3.930670,3.057091,9.568039,9.927954,3.177945,46.711292,81.195381,38.665436,12.000000
